Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Cores (product.metafields.custom.cores),Cor deste Produto (product.metafields.custom.cor_deste_produto),Cor (product.metafields.shopify.color-pattern),Tecido (product.metafields.shopify.fabric),Tamanho (product.metafields.shopify.size),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brazil,Price / Brazil,Compare At Price / Brazil,Included / International,Price / International,Compare At Price / International,Status
camiseta-premium-kevin-durant-off-white-b90640,CAMISETA PREMIUM KEVIN DURANT - OFF WHITE B90640,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,"","branca, camisetas",true,Tamanho,P,,,,,,,,CAM-BR-P-B90640,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_7e7dc820-7839-49d6-a854-9a0c3c7bce9d.png?v=1719163509,1,"",false,,,,,,,,,,,,,,"<a class=""bolinha beje"" href=""/products/camiseta-premium-kevin-durant-off-white-b90640""></a>
<a class=""bolinha branca"" href=""/products/camiseta-premium-kevin-durant-branco-b90639""></a>",,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-kevin-durant-off-white-b90640,,,,,,,,,M,,,,,,,,CAM-BR-M-B90640,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_22e8aa87-8b4c-4fd8-9707-2a4b721e495c.png?v=1719163512,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-kevin-durant-off-white-b90640,,,,,,,,,G,,,,,,,,CAM-BR-G-B90640,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_b3cca9a3-09e9-4623-9a74-4441c2b74dad.png?v=1719163512,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-kevin-durant-off-white-b90640,,,,,,,,,GG,,,,,,,,CAM-BR-GG-B90640,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_9d7d0b9f-f0fc-40bc-8e88-2e87c7105e62.png?v=1719163512,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-kevin-durant-off-white-b90640,,,,,,,,,G2,,,,,,,,CAM-BR-G2-B90640,330.0,shopify,200,deny,manual,99.90,139.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-kevin-durant-off-white-b90640,,,,,,,,,G3,,,,,,,,CAM-BR-G3-B90640,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-kevin-durant-off-white-b90640,,,,,,,,,G4,,,,,,,,CAM-BR-G4-B90640,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-branco-b90643,CAMISETA PREMIUM THE NOTORIOUS BIG - BRANCO B90643,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,"",camisetas,true,Tamanho,P,,,,,,,,VJ-CAM-P-B90643,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_b7fb0483-db92-4ed3-8b92-41a8899ffa77.png?v=1719233826,1,"",false,,,,,,,,,,,,,,,Preto,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-the-notorious-big-branco-b90643,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90643,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_e7379074-c61a-46f3-bbf8-3ede5bc1fc1f.png?v=1719233841,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-branco-b90643,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90643,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_3cdfef31-71f6-43d0-89bb-71df5d356d01.png?v=1719233841,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-branco-b90643,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90643,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_5fa390cf-5ee6-4bf6-a0c6-ea6d40c5662a.png?v=1719233841,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-branco-b90643,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90643,330.0,shopify,200,deny,manual,99.90,139.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-branco-b90643,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90643,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-branco-b90643,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90643,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90644,CAMISETA PREMIUM THE NOTORIOUS BIG P&B 3D - BRANCO B90644,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,"",camisetas,true,Tamanho,P,,,,,,,,VJ-CAM-P-B90644,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_38a74b1b-3943-4156-bb0b-8d9f00eb72f6.png?v=1719234271,1,"",false,,,,,,,,,,,,,,"<a href=""/products/camiseta-premium-the-notorious-big-p-b-3d-branco-b90644"" class=""bolinha preta""></a>
<a href=""/products/camiseta-premium-the-notorious-big-p-b-3d-branco-b90646"" class=""bolinha branca""></a>
<a href=""/products/camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645"" class=""bolinha beje""></a>",Preto,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-the-notorious-big-p-b-3d-branco-b90644,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90644,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_db09b418-b303-4ab8-8f1b-7bfcdc0c3230.png?v=1719234363,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90644,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90644,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_f7de5da8-3816-4c24-a530-169892f4a6a3.png?v=1719234363,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90644,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90644,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_78746000-bebc-4176-b327-000fa3d660b9.png?v=1719234363,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90644,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90644,330.0,shopify,200,deny,manual,99.90,139.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90644,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90644,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90644,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90644,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90646,CAMISETA PREMIUM THE NOTORIOUS BIG P&B 3D - BRANCO B90646,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,"",camisetas,true,Tamanho,P,,,,,,,,VJ-CAM-P-B90646,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ce302c3b-07f0-4ae7-8e56-fa26c441adb6.png?v=1719234415,1,"",false,,,,,,,,,,,,,,"<a href=""/products/camiseta-premium-the-notorious-big-p-b-3d-branco-b90646"" class=""bolinha branca""></a>
<a href=""/products/camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645"" class=""bolinha beje""></a>
<a href=""/products/camiseta-premium-the-notorious-big-p-b-3d-branco-b90644"" class=""bolinha preta""></a>",branco,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-the-notorious-big-p-b-3d-branco-b90646,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90646,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_a3be9adb-e628-4fcd-be4f-c056c2d3fef3.png?v=1719234457,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90646,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90646,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_104e9359-9d3e-4963-b2cd-5da995acfde6.png?v=1719234457,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90646,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90646,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_3d9d0992-a80e-46a9-bbbd-7196b92e5df1.png?v=1719234457,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90646,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90646,330.0,shopify,200,deny,manual,99.90,139.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90646,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90646,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-branco-b90646,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90646,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645,CAMISETA PREMIUM THE NOTORIOUS BIG P&B 3D - OFF WHITE B90645,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,"",camisetas,true,Tamanho,P,,,,,,,,VJ-CAM-P-B90645,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_d0f66582-48a8-490f-9473-c622fe734241.png?v=1719234582,1,"",false,,,,,,,,,,,,,,"<a href=""/products/camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645"" class=""bolinha beje""></a>
<a href=""/products/camiseta-premium-the-notorious-big-p-b-3d-branco-b90646"" class=""bolinha branca""></a>
<a href=""/products/camiseta-premium-the-notorious-big-p-b-3d-branco-b90644"" class=""bolinha preta""></a>",Off White,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90645,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_1e45588c-a951-41f5-88ac-212e1791b971.png?v=1719234582,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90645,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_b77ea403-3eb7-454f-97c2-57c80dc232a9.png?v=1719234582,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90645,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_13e3378a-5120-4c9a-b371-2c7980e3794a.png?v=1719234582,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90645,330.0,shopify,200,deny,manual,99.90,139.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90645,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-the-notorious-big-p-b-3d-off-white-b90645,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90645,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-tupac-e-big-notorious-preto-b90632-1,CAMISETA PREMIUM TUPAC E BIG NOTORIOUS - PRETO B90632,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,"","camisetas, classic, frases",true,Tamanho,P,,,,,,,,VJ-CAM-P-B90632,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_f7eb29cb-780f-4d7d-9b6c-fd6dc98aabc4.png?v=1719358415,1,"",false,,,,,,,,,,,,,,,Preto,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-tupac-e-big-notorious-preto-b90632-1,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90632,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_e3cd0cbe-2606-4342-93a2-eab1165bdc12.png?v=1719358422,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-tupac-e-big-notorious-preto-b90632-1,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90632,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_fc3598ef-d530-4e86-87ba-a47538f07622.png?v=1719358422,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-tupac-e-big-notorious-preto-b90632-1,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90632,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_ZOOM_5e07a9d3-7a26-410b-a221-7421579294ff.png?v=1719358422,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-tupac-e-big-notorious-preto-b90632-1,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90632,330.0,shopify,200,deny,manual,99.90,139.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_3250cc2f-0b8b-41b8-9ed4-5c2875428629.png?v=1719358418,5,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-tupac-e-big-notorious-preto-b90632-1,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90632,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-tupac-e-big-notorious-preto-b90632-1,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90632,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
